Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-04-11,800.3263549804688,803.2614665555587,794.4560730939902,798.2573101275717,42361542
2023-04-12,810.7195434570312,812.307361770148,802.4915867834721,802.5877968377349,26955504
2023-04-13,814.3523559570312,816.5657746530499,807.4716921966794,812.3555567321653,35330086
2023-04-17,801.938232421875,827.6085198214015,795.5146547856368,827.6085198214015,32405148
2023-04-18,798.5460205078125,807.0386434079419,797.00630713609,803.550177070361,29637226
2023-04-19,801.4811401367188,803.6945588930066,797.3671908980723,801.1443461883971,24741168
2023-04-20,804.46435546875,807.134801181368,801.8179329013308,804.368086679066,32922716
2023-04-21,805.7634887695312,806.8942212156402,800.3022466466929,803.0689611623811,20128618
2023-04-24,812.2832641601562,813.8710823277127,805.5228344834869,811.729909558131,35675852
2023-04-25,800.7352905273438,812.066755339811,799.6526631336261,812.066755339811,50353068
2023-04-26,804.416259765625,805.955973055451,796.3326181532963,798.738456878835,27392750
2023-04-27,808.843017578125,810.8879805910382,801.5533141495392,803.7907560168101,47790392
2023-04-28,812.0186767578125,813.6546588421882,803.5501361717647,810.6232785465422,27916272
2023-05-02,811.8502807617188,817.5040017864336,809.3241500911014,812.547950500037,32221184
2023-05-03,814.689208984375,816.0605253605099,808.1934441893474,810.7435980893194,29407270
2023-05-04,831.3616943359375,834.5614130090665,811.7781309061464,811.7781309061464,56854638
2023-05-05,782.2103881835938,799.1955750303342,780.5022191249311,788.6339660930405,62770416
2023-05-08,791.2562866210938,794.0951881063704,784.3034360962322,786.7092748572636,37244524
2023-05-09,791.2803955078125,796.813824847028,789.0910586660377,793.8787132056606,43688938
2023-05-10,794.9373168945312,796.1643182887179,785.7951286225175,791.2804533329866,46340550
2023-05-11,795.466552734375,812.2112150220032,793.5659634923215,801.216542964019,35734618
2023-05-12,802.4916381835938,804.8974770572269,791.1601135942614,792.4833249747595,22478760
2023-05-15,806.3409423828125,808.7226992609494,801.1924121940802,804.5124814304968,18512260
2023-05-16,801.7174682617188,813.6412692634764,800.1113815056924,813.6412692634764,32722086
2023-05-17,797.4102172851562,803.0314612780545,791.0346460503185,803.0314612780545,30466868
2023-05-18,800.5980224609375,804.953835962047,798.1645938212387,802.0580796447568,49646942
2023-05-19,801.5227661132812,803.0314800422937,794.0521518021368,802.0581085513332,30460332
2023-05-22,798.6755981445312,804.4428118537385,794.6117249890884,800.597982910975,28334032
2023-05-23,796.8018798828125,802.8367950174272,794.9768083346355,802.5447954516952,22470074
2023-05-24,786.3868408203125,795.6095118101778,785.3160965486113,792.1053982534182,33588112
2023-05-25,783.3693237304688,788.455225154943,777.407423655138,786.3380947431477,29776930
2023-05-26,786.3868408203125,787.944211421121,779.7922252930767,787.944211421121,26635066
2023-05-29,795.9744873046875,798.6512587386072,790.7912725552128,792.5676872978805,21816292
